Protein_ID,SLEC_HD_A0221011,SLEC_HD_A0221018,SLEC_HD_A0221024,SLEC_HD_A0221030,SLEC_HD_A0221031,SLEC_HD_A0221032,SLEC_HD_A0221035,SLEC_HD_A0221036,SLEC_HD_A0221039,SLEC_HD_A0221040,SLEC_HD_A0221044,SLEC_HD_A0221045,SLEC_HD_A0221051,SLEC_HD_A0221052,SLEC_HD_A0221055,SLEC_HD_A0221064,SLEC_HD_A0221065,SLEC_HD_A0221068,SLEC_HD_A0221100,SLEC_HD_A0221107,SLEC_HD_A0221108,SLEC_HD_A0221113,SLEC_HD_A0221114,SLEC_HD_A0221118,SLEC_HD_A0221123,SLEC_HD_A0221124,SLEC_HD_A0221136,SLEC_HD_A0221137,SLEC_HD_A0221153,SLEC_HD_A0221161,SLEC_HD_A0221162,SLEC_HD_A0221168,SLEC_HD_A0221169,SLEC_HD_A0222021,SLE_Ina_A0221023,SLE_Ina_A0221043,SLE_Ina_A0221049,SLE_Ina_A0221077,SLE_Ina_A0221109,SLE_Ina_A0221130,SLE_Ina_A0221149,SLE_Ina_A0221156,SLE_Mil_A0220988,SLE_Mil_A0220992,SLE_Mil_A0220995,SLE_Mil_A0221000,SLE_Mil_A0221002,SLE_Mil_A0221006,SLE_Mil_A0221012,SLE_Mil_A0221014,SLE_Mil_A0221022,SLE_Mil_A0221034,SLE_Mil_A0221050,SLE_Mil_A0221057,SLE_Mil_A0221090,SLE_Mil_A0221117,SLE_Mil_A0221142,SLE_Mil_A0221158,SLE_Mil_A0221583,SLE_Mod_A0220993,SLE_Mod_A0220997,SLE_Mod_A0221004,SLE_Mod_A0221029,SLE_Mod_A0221033,SLE_Mod_A0221062,SLE_Mod_A0221105,SLE_Mod_A0221579,SLE_Sev_A0221010
SL004458,11.7877647536082,13.2651854005456,12.5601560095787,12.5865721629052,13.2318537262103,12.5714853289907,12.2668006259401,12.8673942758621,12.9957336308625,12.8330041032664,13.0737122722407,12.3555597579201,13.6630653356092,12.5997894992438,13.0250349390595,13.4334094663902,13.5526961318213,12.8673942758621,12.7575982186172,12.7180902994242,12.5319600468755,13.4016348617034,12.2539698449518,12.4808604179435,13.1825800818208,12.5444741475838,13.0250349390595,12.0850162909004,12.175643499256,12.7724636275784,12.3436199888563,12.6537878836872,12.6537878836872,12.8330041032664,13.1825800818208,15.6131059592072,12.2793469554402,12.4286123198799,12.8170751348058,13.0402612209348,12.5086256072235,11.8729351329853,12.703861240996,12.1661001847324,11.9281759000648,12.3555597579201,13.2497553197498,12.8024166940551,12.5444741475838,13.5203846247738,13.5878034966539,12.7313998312536,12.8330041032664,13.7500936249888,13.819783033613,13.6796639989198,12.8480248538983,12.0756902782378,12.4286123198799,13.7135167564806,13.6973213413613,13.0901110253551,12.7180902994242,14.6978658550413,12.9957336308625,12.61402282714,12.9453187973043,14.1254893483834
SL003522,11.7500750186402,11.823649520098,12.067374543457,11.8813037000513,11.6698252731348,11.6136178070733,11.823649520098,11.6612642365092,11.6953914680137,11.4724238029297,11.7130868179076,11.7401158108205,11.3515512850331,11.9281759000648,12.1661001847324,12.0308032976418,11.5862256062777,11.7877647536082,11.5146280796363,11.8548886962685,11.4724238029297,11.6308257844991,11.8053403450061,11.8729351329853,11.4463453899314,12.0308032976418,11.6308257844991,11.6221962113131,11.1476161422579,12.1549458293248,11.2555623365332,11.9281759000648,11.8429652543886,11.9823099739718,11.9823099739718,13.0561228784902,11.8729351329853,10.9695861357653,11.935900078403,11.9643938010349,12.067374543457,11.7877647536082,11.7591304360903,12.0192230318963,11.7500750186402,11.6308257844991,11.7401158108205,11.7314683294871,11.8905971776612,11.6698252731348,11.7401158108205,11.935900078403,11.4724238029297,11.299324738792,12.4425447212773,11.7231344297452,11.6221962113131,11.6519112286348,11.7500750186402,12.8024166940551,11.4545275654332,12.1661001847324,11.6873125497864,11.935900078403,12.0308032976418,11.2910670812562,11.9093127136254,12.175643499256
SL006378,9.88743856119421,10.0139766667652,9.72946222072708,10.1946467466044,9.98041423592519,10.1177467293539,9.96454322188881,10.0761698724002,10.003220165823,9.85763795930805,9.90629010016902,10.0610087520663,9.99803972487136,10.1117362200057,10.0489109585754,9.96071878193026,10.0709008252574,9.98041423592519,9.99282749500893,9.95414310499347,9.94371931314814,10.2271445225221,10.1946467466044,10.0089347239601,9.99282749500893,10.1057970535435,10.0288032036649,9.94371931314814,9.91110351639415,9.95414310499347,10.1177467293539,9.87729677060424,10.1792139037631,11.4809896095115,9.96071878193026,9.84552057362331,9.96071878193026,9.46617934210516,9.96071878193026,9.81049382181853,10.0197943157165,9.74038160882364,9.79335558739906,9.88156633823257,10.1517982374009,9.96071878193026,10.231981469449,10.231981469449,9.90167727515298,10.0089347239601,10.0197943157165,10.0489109585754,9.81049382181853,9.81049382181853,10.0825649596687,10.0934277261228,9.87231747596305,9.83025683483835,9.96898229266104,9.90629010016902,9.91110351639415,9.79335558739906,10.0336654304059,10.2568727521627,10.0610087520663,10.5839035647334,10.1177467293539,10.003220165823
SL005352,8.23234813106807,8.41138112621868,8.37451202083768,8.19681553940336,12.5601560095787,8.35748931076792,8.28617470480829,8.3322759529272,8.3322759529272,8.85654955933134,8.29632602771593,8.44648615549044,8.26090212878066,8.31451103396922,8.5909278308313,8.19374062963849,8.5203217518511,8.34423462587953,8.23903106940718,8.1844306480511,8.20159360354694,8.28617470480829,8.47241944527821,8.39946749042619,8.19681553940336,8.31451103396922,8.29086460170732,8.12274591105808,8.34423462587953,8.34423462587953,8.2560888796858,8.38099213018548,8.31451103396922,8.28617470480829,8.99130827828975,8.29086460170732,8.23903106940718,8.219650012383,8.01724537580752,7.9799981812037,8.30211045302507,8.39946749042619,8.07100477394157,8.39946749042619,8.24417524777719,8.15283958931859,8.15535558441779,8.04312160448415,8.30892533624758,8.15535558441779,8.5909278308313,8.26090212878066,8.07100477394157,8.27270672538401,8.19066571987362,8.17858771772138,8.19066571987362,9.13249943285766,8.34423462587953,8.12274591105808,8.17858771772138,8.47241944527821,8.09044192861642,8.28617470480829,8.14736491452781,8.02415256295149,7.95508412395874,8.35122714609871
SL012248,10.2159517068996,6.17586755887024,6.97593792604519,6.21776601571997,6.30859984856854,6.10915730727124,6.60030400017849,6.36985658252364,6.07798564883928,6.30859984856854,6.27585362524364,6.23071540379193,6.35671025695529,6.32250289621136,6.39189253301701,6.21776601571997,6.35671025695529,6.39189253301701,5.99948070110977,6.79861517818623,7.04819297025889,6.09284748974993,6.19163463330551,6.43378621471713,6.35671025695529,6.10915730727124,6.10915730727124,6.32250289621136,6.06770249328955,6.39189253301701,6.14727951663484,6.23071540379193,6.19163463330551,6.05741933773983,6.36985658252364,6.23071540379193,6.28150043957375,6.51081181020128,6.44506831102976,6.35671025695529,6.30859984856854,6.67803522777648,6.32250289621136,6.90978689976727,6.41156183189165,6.45391779275505,6.19163463330551,6.72137233457096,7.1417210727015,6.43378621471713,6.51081181020128,6.19163463330551,6.204028596081,6.65968605362574,7.22907274857528,6.42158272899233,6.30859984856854,6.76389441647381,6.14727951663484,7.02663868156802,6.28150043957375,6.03903350636047,6.23071540379193,6.42158272899233,6.64196352247596,7.59983777593308,7.20719457928617,6.32250289621136
SL010373,6.9833449937346,7.06299325970367,7.03395864048024,7.21976366562841,7.22635515205258,7.02663868156802,7.1417210727015,6.78517258144948,7.18772390106299,7.06299325970367,7.01851291654289,6.96075640325312,6.93763840352857,7.09716107486631,7.33357637309081,7.0418030068214,7.12323852776252,7.14909324685069,6.98931948884137,7.05748242952677,6.99747686999384,6.96944578180224,7.14909324685069,6.80299890307636,7.49921276270697,6.95361047034321,6.84386373806764,7.17162429124225,7.05748242952677,7.10932395953656,7.08092183803042,6.9833449937346,7.14909324685069,7.03395864048024,7.01493766501369,6.67069191556281,6.99747686999384,6.95361047034321,6.89334523936295,7.14909324685069,7.0913671884166,7.05748242952677,7.02663868156802,7.39716106010505,7.0913671884166,6.95361047034321,7.05748242952677,7.25159488825658,7.17162429124225,6.9833449937346,6.96075640325312,6.96075640325312,6.8746685500689,6.9833449937346,6.7942314532961,6.8746685500689,7.07044930194149,6.80299890307636,7.89560670314849,6.91763911803602,6.94583105763177,6.89744235564998,6.98931948884137,7.06299325970367,6.96944578180224,7.02257579905546,7.21312234859317,6.9276747766818
SL002036,9.64420675170051,9.94886087506821,10.2944884593587,9.66692141818275,9.8403921514455,9.81049382181853,10.0197943157165,9.47660726522702,9.8054529667632,9.79857494428697,9.93788324637311,9.77111197533938,9.5734264502503,9.87729677060424,9.89724948323337,9.68181306439346,10.0089347239601,10.0248377085921,9.83500242366526,9.56323128759293,9.71562932047889,9.8177918795119,9.8403921514455,9.88156633823257,9.71777671180367,9.781149482805,9.54421845017471,9.34971087565451,9.89724948323337,9.96071878193026,10.1631221023672,9.97440501655515,10.0934277261228,9.7134819291541,9.76606150268994,9.34971087565451,9.61892753610887,9.55774386852821,9.72348909804021,9.47071326000509,9.87231747596305,9.92186557374183,9.39676864407912,9.90167727515298,10.1177467293539,9.70581427270841,9.70323113167193,9.86249734776745,9.86249734776745,9.54421845017471,9.66421764142239,9.781149482805,9.17210922084388,9.50090883330375,9.6027487632943,9.44996500590824,9.750168865514,9.8054529667632,9.79335558739906,9.76606150268994,9.69814597362614,9.34971087565451,9.43530033700198,9.55086176896107,9.63682090963353,9.62848123569854,9.64893931698319,9.40217199412797
SL003341,13.9106717643835,13.8012718607048,13.3539071135637,13.3207568799728,13.4834991305591,13.7854043769459,13.7671142585843,14.5225075486764,14.2032037463854,13.5039503098923,13.7135167564806,13.5712407916675,14.2681868193031,13.6047539492184,14.351923092576,14.1427006093666,13.6630653356092,13.9299849431976,13.9106717643835,13.6259935211306,13.819783033613,13.7135167564806,13.7342721405844,13.5526961318213,13.4834991305591,14.1427006093666,14.330733244283,13.856772286872,14.0826878985278,13.7671142585843,13.4016348617034,13.4334094663902,13.4016348617034,13.9693849833543,14.566828773408,16.4392898313625,14.1427006093666,13.819783033613,13.7500936249888,14.6735263930159,13.9871543025233,13.7135167564806,13.9524221077421,14.7181028529117,14.4787096982557,14.4787096982557,14.1609834662548,14.2032037463854,13.856772286872,14.590191682536,14.5225075486764,13.9871543025233,14.8376420813819,14.2032037463854,13.8012718607048,15.0854038009011,14.330733244283,14.9395337830221,14.787471325516,14.5444632496989,14.4375969283259,15.2089859194564,14.0431896764553,14.4991976781135,14.330733244283,14.8607507426285,14.566828773408,14.4583780375944
SL006460,10.6083209400952,10.2271445225221,10.5568941821365,10.7437664395658,10.6315104182482,10.813164620442,10.4876261568213,10.7906441780572,10.5503055794244,10.736448995444,10.5568941821365,10.511367732875,10.6931430009685,10.7291109024377,10.2626703523644,10.5767194088676,10.8040119021987,10.3931633232782,10.4987465134467,10.7151506702041,10.6449407049876,10.6594188761395,10.5954205611355,10.7973165197735,10.4368043278933,10.5893461673368,10.3078886175566,10.736448995444,10.8926122533466,10.2809348179353,10.4656642397932,10.5954205611355,10.3050848203662,10.6662634316186,10.3704796446512,10.0139766667652,10.1683395744221,10.8419910939678,10.0248377085921,10.0336654304059,10.7218116666439,10.6258329289962,10.5702363052265,10.8500927874839,10.6594188761395,10.1517982374009,10.3871765701814,10.0197943157165,10.7218116666439,10.3370765910954,10.4932378394809,10.1631221023672,10.2626703523644,10.5893461673368,10.7151506702041,10.2214665962362,10.0248377085921,10.5839035647334,10.2374629297502,10.2374629297502,10.323879444561,10.2688082841439,10.2101048518701,10.1388646083719,10.245355018104,10.0610087520663,10.5641958680573,10.0934277261228
SL012469,9.94371931314814,8.78477626899938,8.61733589801575,8.38099213018548,8.26964796861423,9.20320119163362,9.33305060813316,8.32017761374783,8.20159360354694,9.16667942825194,9.0875695025531,7.82854693607524,8.86743833257413,8.70744149825445,8.40570891585936,9.22857701986168,8.1844306480511,8.86743833257413,9.05084572065237,8.76165985314084,9.28454047748606,9.03594510965536,8.92480788012281,8.46046642742625,8.0300457157511,8.93416983747813,8.66172991039315,8.7137980057713,8.69498369890437,8.85054031208981,9.19769811302049,9.16150683554324,8.79106854739494,8.8940811592385,8.04072250719512,8.04552070177318,8.41138112621868,8.3261445619979,8.07699533780559,8.16502536393507,8.48480338467769,8.56095005489721,7.99293042100537,8.35748931076792,8.99130827828975,8.08382317185384,8.53740347833624,8.90091269970683,8.66716163070198,8.76165985314084,8.36867532456738,8.93416983747813,9.08148680938545,9.16667942825194,9.4188737939213,8.47771996864641,10.9280340923842,7.64009808211818,8.19681553940336,8.05767822711974,8.29086460170732,7.61429951146127,8.55458998702503,8.34423462587953,8.23903106940718,14.740186514618,9.72946222072708,8.08382317185384
SL007173,14.5225075486764,14.330733244283,14.226948768496,14.1427006093666,14.8129242916006,14.3977495992997,14.2461582517411,14.4583780375944,14.9169952084059,14.2032037463854,14.2851591859512,14.2681868193031,14.6550075110061,14.4375969283259,14.1609834662548,14.2032037463854,14.3057352640795,13.9106717643835,14.6978658550413,14.226948768496,14.611578128285,14.351923092576,14.1838406030282,14.330733244283,14.0051836369373,14.2681868193031,14.9169952084059,14.0826878985278,14.1838406030282,14.6978658550413,14.3977495992997,14.8129242916006,14.0235054000445,14.1838406030282,14.4991976781135,15.0605545057968,14.5444632496989,14.377144012243,14.740186514618,14.5444632496989,14.6305104152794,14.1609834662548,14.740186514618,14.8607507426285,14.566828773408,14.9395337830221,14.8895078246369,14.6978658550413,14.6305104152794,14.6735263930159,15.3528654797939,14.566828773408,14.4991976781135,14.4991976781135,14.2461582517411,14.7633121880935,14.7633121880935,14.740186514618,14.740186514618,14.3057352640795,15.3119309321804,15.0050601367041,14.8607507426285,14.6735263930159,14.4583780375944,15.0605545057968,14.787471325516,15.6131059592072
SL000670,6.24333899028854,6.45391779275505,6.01680485023029,6.29547890408762,6.25639906794682,7.03395864048024,6.29547890408762,6.16121279624743,6.10100239851058,6.27020681091353,6.03903350636047,5.9123951414203,6.49019299264085,6.00814277567003,7.61806902908693,9.43979936343963,6.01680485023029,6.44506831102976,6.27020681091353,6.67069191556281,6.39189253301701,6.14727951663484,6.7942314532961,6.30859984856854,6.72137233457096,6.07798564883928,6.05741933773983,6.36985658252364,5.89824149350763,7.0418030068214,5.93770516267464,5.98085547154159,6.01680485023029,6.56829536560261,7.29577424464602,5.75082154104612,6.61758454369803,7.07044930194149,6.01680485023029,6.36985658252364,6.84386373806764,6.61095542798263,6.36985658252364,6.78517258144948,7.9054012568863,5.93770516267464,6.44506831102976,8.61046051887619,5.81615225938605,5.75082154104612,6.12921143632218,5.9123951414203,6.24333899028854,6.36985658252364,7.35263342056445,6.7942314532961,6.09284748974993,6.62726126517345,6.09284748974993,6.29547890408762,7.86425412064162,5.99948070110977,6.86425537159014,7.55092693598508,8.81637062989577,6.23702719704024,7.10932395953656,6.45391779275505
